"CODIGO","AÑO","DIA","ENE","FEB","MAR","ABR","MAY","JUN","JUL","AGO","SEP","OCT","NOV"
"2401519","2008","26","0.8","7.4","8.5","2.8","0.5","6","0.8","4.1","2.9","4.9","0.4"
"2401519","2008","27","7.7","8","7.3","0.8","1.2","5.6","2.1","1.9","3.9","0.5","2.4"
"2401519","2008","28","9.8","3.5","5.4","4.7","0.3","1","2.1","1.2","4.8","3.1","1.5"
"2401519","2008","29","8.1","0","4.3","7.8","3","3.2","3.3","6.9","7.3","2.8","1.8"
"2401519","2008","30","8.9","0","3.4","8.8","3","1.2","8.1","4.4","6","8.7","5.7"
"2401519","2008","31","9","0","4.1","0","1.4","0","4.8","3.8","0","7.6","0"
"2401519","2009","1","2.8","4.5","0.7","3","3.4","10.8","4","2.5","4.5","4.8","2.9"
"2401519","2009","2","4.4","4.5","3.8","1.4","1","8.3","4.3","3.7","4.2","1.5","2.7"
"2401519","2009","3","4.9","4.6","1.2","4.5","2.5","1.6","0","5.9","0.9","0.6","1.6"
"2401519","2009","4","8.1","3.5","1.4","7.6","1.8","1.2","0.8","1","6.5","2.1","3.7"
"2401519","2009","5","6.2","7.7","6.2","9.9","5.6","0.5","1.4","0.4","4.5","7.6","5"
"2401519","2009","6","1.6","5.9","7.8","10.1","4.6","5","1.6","2.2","9.3","8.8","0.5"
"2401519","2009","7","4.1","7.3","7","6.2","4.5","0.6","1.3","1.4","5.2","3.6","3"
"2401519","2009","8","5.7","6.6","6.4","1.7","3.7","0.5","1.6","1.6","3.8","3.7","3.2"
"2401519","2009","9","0.8","7.2","5.3","0.3","1.7","6.2","2","0.9","5.7","8.5","8.9"
"2401519","2009","10","4.9","4.2","4.7","1.4","1.3","3.1","4.6","3.6","8.8","8.2","8.9"
"2401519","2009","11","4","3.7","5.7","2.2","3.7","3.8","0.2","1.6","3.5","5.8","9"
"2401519","2009","12","3","1.5","5.5","2.9","5","2.5","2.5","4","2.6","3.9","4.5"
"2401519","2009","13","1","5.2","4.8","4.6","3.8","0","6.7","3.2","4","5.2","5.3"
"2401519","2009","14","6.6","0.5","5.2","7.1","2.3","2.6","5.8","1.2","6.6","1.1","1.3"
"2401519","2009","15","7","6.4","4.3","8.8","3.3","4.4","2.5","5.5","2","1.4","6.7"
"2401519","2009","16","1","3.7","1.2","5","4.1","3.5","1.8","5.5","0.8","1","7"
"2401519","2009","17","0","5","0.4","3.1","1.1","2.8","1","4.6","5.9","4.5","2.8"
"2401519","2009","18","6.5","8.8","2","3.8","6.7","0.5","6.7","5.3","2","7.3","8.4"
"2401519","2009","19","0.5","5.7","1.4","2.8","0.5","3","2.5","7","5.6","6.3","3.6"
"2401519","2009","20","2","7","0","1.7","3.2","1.8","2.9","5.8","3.2","4","7.7"
"2401519","2009","21","5.3","5.1","1.5","0.6","2.4","0.8","3.4","2.7","5.4","4.7","2.2"
"2401519","2009","22","3.6","9.6","0.1","3.4","2.7","1.2","2.5","8.2","1.7","6","2.3"
"2401519","2009","23","4.9","10","1.2","5.2","3.3","2.5","3.1","4.5","6.6","6","2.6"
"2401519","2009","24","2.1","7","1.3","4.6","3.7","2.2","2.5","8","10","3.6","7.2"
"2401519","2009","25","6.4","5.4","1","5.5","2.5","1","8","2.8","3.4","1.8","5.1"
"2401519","2009","26","7","7.6","3.6","1.9","5.1","0.8","1.1","1.3","4.3","7.7","2"
"2401519","2009","27","9.5","1.8","7.2","3","5.7","2.3","4.5","3","1.6","9","5.5"
"2401519","2009","28","8.8","4.3","4.4","2.6","1.1","2.7","0.5","0.7","0.8","4.9","7.4"
"2401519","2009","29","3","0","2","4.5","0.3","2.9","2","1","7.6","4","6.1"
"2401519","2009","30","4.3","0","7.8","2.1","6.5","1.3","4","3","7.3","2.9","6.5"
"2401519","2009","31","0.7","0","5.4","0","4.7","0","4.4","5.6","0","2.5","0"
"2401519","2010","1","10","8.2","0","8.7","9.5","3.4","1","3.3","0","5.9","0.2"
"2401519","2010","2","9.4","3.6","0","6.2","2.5","5.8","4.3","4.2","1.6","0.8","1.9"
"2401519","2010","3","9.6","6.7","0","4.6","1","5.8","2.2","0.7","4.8","3.9","2.2"
"2401519","2010","4","9.7","6.5","0","0.5","3.4","4","1.4","5.6","8.2","0.1","2.8"
"2401519","2010","5","10","6.8","0","3.4","5.5","2.5","2.8","6.8","4.6","2.5","5.1"
"2401519","2010","6","9.8","8","0","0.5","4.1","5.8","2","5.7","3.8","3.5","2.1"
"2401519","2010","7","4.6","9.9","0","1","3.9","7.3","0.6","2.2","7","8.4","1.8"
"2401519","2010","8","7.3","7.9","0","3.9","1.1","4.3","4.1","3.6","4.1","9.8","1.8"
"2401519","2010","9","3.1","1.5","0","2.9","3.6","1.8","6","3.2","4.1","3","3.3"
"2401519","2010","10","6.3","5.5","0","1.7","1.8","3.2","4","1.3","1.5","7.6","1.4"
"2401519","2010","11","7.5","9.9","0","0.4","0.6","6.4","1.1","3.6","5.5","6.1","1.8"
"2401519","2010","12","10","9.6","0","0","2.3","6","4.1","2.8","5","3.7","2.4"
"2401519","2010","13","9","10.3","0","0.6","2.7","3.1","8.3","4.4","8.6","2.7","2.1"
"2401519","2010","14","10","8.7","0","0.8","5.7","1.8","5","3","6.7","2.2","0.7"
"2401519","2010","15","5.1","6.2","0","1","3.8","4.4","3.9","4.6","3.7","0.5","1.7"
"2401519","2010","16","2.8","7.7","1.7","2","7.3","2","0.5","5.3","2","2.2","4.8"
"2401519","2010","17","9.5","10","2.5","6.7","5.6","4.5","0.9","8.5","4.7","5.2","1.2"
"2401519","2010","18","6.1","7.6","0.5","7.9","6.5","3.2","1.3","2.8","9.7","2.6","1.4"
"2401519","2010","19","5.4","0.4","2.3","0","4.6","5.8","3.7","4.2","0.1","7.2","3"
"2401519","2010","20","9.8","1.6","0.9","8.3","1.8","0.3","7.7","1.4","0.4","6","4.7"
"2401519","2010","21","10","8.7","6.6","9","5.2","3.5","0","1.9","3","3.2","4.7"
"2401519","2010","22","3.2","6.2","7.8","9.3","1","1.3","8.2","5.4","3.2","2.8","8.5"
"2401519","2010","23","5.5","3.4","9.1","5.3","1.7","4.7","4.2","6.3","3.3","5.6","6.8"
"2401519","2010","24","5.5","6","10.1","3.7","7.5","5.2","0.5","3.4","3.4","1.2","4.3"
"2401519","2010","25","5.6","4.1","7.6","5.5","2.7","1.3","3.4","3.1","4.5","5.6","2.1"
"2401519","2010","26","3.2","0.3","7.3","2.5","1.6","5.6","1.7","5.2","7","5.8","6.2"
"2401519","2010","27","3.1","8.2","7","3.3","0.5","1.8","3.7","2.9","1.5","4.2","1.6"
"2401519","2010","28","6.4","6.9","1.3","1","2.1","2.2","3.5","2.5","2","6.1","1.1"
"2401519","2010","29","8.9","0","5.3","4.5","6.3","2.4","4","6.6","3.7","5.8","6.2"
"2401519","2010","30","8","0","0","3.7","4","2.1","4.2","4.5","1.6","5.3","7.3"
"2401519","2010","31","10","0","1.8","0","1.6","0","1.1","2.2","0","7.3","0"
"2401519","2011","1","7.6","5.9","1.6","9.6","5.5","3","4","8.9","3.6","6.2","4.9"
"2401519","2011","2","6.8","9.9","2.4","7.8","4.6","4.1","0.6","6.2","4.9","7.6","7"
"2401519","2011","3","3.7","9.6","1.3","7.1","1.4","0","8.6","8.1","0.7","3.7","5.4"
"2401519","2011","4","0.6","8","0.5","8.2","0","0.1","2.7","1.1","1.1","1","4.5"
"2401519","2011","5","5.3","5.7","2","6.9","1.2","3.8","0.6","3","6.6","4","3.5"
"2401519","2011","6","9.3","6.1","0.8","3.5","3.1","6","0.1","7","4","3","4.8"
"2401519","2011","7","4.8","3.5","0.8","4.4","2.3","7.8","3.9","4.6","2.3","1.5","1.7"
"2401519","2011","8","1.4","0.2","3.7","5.6","0.7","3.6","1.5","4.3","3.5","0.2","2.4"
"2401519","2011","9","2.2","1","2.3","2.8","1.8","4","1.9","0.5","2.1","6.2","4.4"
"2401519","2011","10","7.9","1.5","0.1","1","2.4","3.3","1.5","2.5","5.6","3.2","2"
"2401519","2011","11","9.3","2.2","4.2","3.4","1.8","1.5","3.1","4","1.8","4.3","4.6"
"2401519","2011","12","10","7.6","5.6","0","2.8","1.5","1.1","1","3.6","4","2.5"
"2401519","2011","13","3.4","3.7","8.8","1.7","1.1","2.8","3.4","2.3","1.7","3.7","0"
"2401519","2011","14","9","0.9","8.4","4.3","0.5","4.8","2.5","3.9","3.5","1.9","1"
"2401519","2011","15","9.3","6.8","8","0.6","3.5","3.5","0.5","3.8","3.1","2.6","6"
"2401519","2011","16","5.2","2.9","7.3","0.2","0.5","2.9","3.4","5.3","0.6","3.6","1.7"
"2401519","2011","17","7.9","1.5","1.4","2.1","4.8","1.2","1.9","6","4.8","1.9","4.4"
"2401519","2011","18","8","6.8","2.1","0.5","4","2","1.1","9.5","2.2","0","2.5"
"2401519","2011","19","8.7","7.1","3.1","1.2","0","1","1.7","5.9","0.7","1.1","2.5"
"2401519","2011","20","9.1","5.1","2.8","0.4","2","3.7","3.1","6.7","3","0","0.5"
"2401519","2011","21","10","10.6","2.8","4","2.2","5.4","1","7.8","2.7","2.2","3.4"
"2401519","2011","22","9","2","5.4","1","1","4.1","1.8","2.3","1","7","1.3"
"2401519","2011","23","9.3","2.6","0.2","1.2","6.1","1.3","2.1","4.2","6.8","1.9","3.1"
"2401519","2011","24","7","1","3.1","5.6","8","2","3.1","6.8","2.7","5.5","4.1"
"2401519","2011","25","10","5.7","2.7","2.6","2.8","0.7","2.7","7","0.8","4.1","5.3"
"2401519","2011","26","9.6","4.2","1.3","6.5","4.1","2.7","3.4","0","4.7","6.2","5"
"2401519","2011","27","5.3","0","2","9.6","2.2","0.3","0.4","8.7","4.4","5.7","4"
"2401519","2011","28","6.2","3.1","2.8","2.9","2.4","4.6","3.1","7.6","5.2","0.6","4.2"
"2401519","2011","29","10","0","9.2","5.5","1.3","7.5","1","3.2","3","1","1.7"
"2401519","2011","30","9.6","0","4.2","4","1.7","3","0.4","8.8","5.2","1.5","2"
"2401519","2011","31","8.7","0","5.8","0","5.4","0","6.3","2.8","0","10","0"
"2401519","2012","1","10.2","4.6","6.5","2.1","0","1.7","3.2","5.3","4.4","4.5","9.6"
"2401519","2012","2","6.7","3.7","0.8","6","3.8","0.2","4.5","9.2","2.4","0.3","5.6"
"2401519","2012","3","4.6","6.7","2.7","5.1","3.2","2.1","0.7","3.8","2.2","8.2","8.3"
"2401519","2012","4","4","7.2","4.3","1.5","3.6","9.6","2.9","4.3","2.9","2.5","5.8"
"2401519","2012","5","3","0.6","8.7","3.1","1.2","6.1","2.2","4","1.7","3.2","0.3"
"2401519","2012","6","7.1","1","7.8","2.5","5","3.7","0.4","5","4.7","3.3","5.5"
"2401519","2012","7","7.5","5","4.2","2.4","0.8","5.5","0.2","6.5","9.6","1.6","7.8"
"2401519","2012","8","3.7","4.6","6.2","1.1","0.5","0","3.4","5.7","0.9","2.5","4.5"
"2401519","2012","9","10.1","6.8","3.7","0.5","1","1.1","1","1.6","8.2","10.3","5.3"
"2401519","2012","10","8","6.1","0.1","1.2","2.6","1.8","3.1","0.4","7.9","6.6","8.2"
"2401519","2012","11","9.6","8.8","0.6","2.2","1.9","1.3","2.7","3.5","0.6","5","4.5"
"2401519","2012","12","3.2","7","1.3","0.2","2.8","1.1","1.9","5.5","3.2","3.4","5.4"
"2401519","2012","13","2.7","8.7","1.4","0.5","0.3","2.5","1.8","6.7","0.6","2.8","3.1"
"2401519","2012","14","6.4","8.1","2","0.6","2.6","2.4","5.5","0.5","8.3","3.4","2.8"
"2401519","2012","15","7.8","9.1","4.9","3.7","8","7.5","1","5","1.1","6.2","1"
"2401519","2012","16","9.9","8","0.5","4.7","2","0.2","3.9","7.4","3.4","0","4.7"
"2401519","2012","17","7.3","10.1","3.9","3.8","3","6.5","5.5","1.1","1.1","0.7","3"
"2401519","2012","18","0.5","8.6","5.9","1.9","2","6.2","5.6","4.5","4.3","2.5","2.3"
"2401519","2012","19","0.1","7.2","0.1","1.4","0.6","7.4","3.1","5","6","2.2","7.1"
"2401519","2012","20","3.3","9.9","2.4","7.4","1.8","9.2","5.8","4.5","0","3","9"
"2401519","2012","21","6.3","9.9","7","3.5","4","1.9","2.5","8","0","4.6","8.5"
"2401519","2012","22","5.9","5.3","0","0.6","2.9","11.1","3.6","7.4","0","2.4","5.8"
"2401519","2012","23","6","9.7","5.2","6.8","1.9","0.7","4.2","3.7","0","6","4.9"
"2401519","2012","24","5.4","5.1","3.9","5.4","4.6","1.9","5.3","3.1","0","2.2","10.3"
"2401519","2012","25","6.3","6","2.7","8.5","0.5","3.3","3.8","3.5","0","9.3","8.8"
"2401519","2012","26","6.3","8.2","0","4.6","2.6","2.2","2.3","3.5","0","4.8","2.8"
"2401519","2012","27","2.7","10.5","3.8","3.7","2.7","5.7","0.7","2.3","0","10.9","5.8"
"2401519","2012","28","6","8","2.7","3.3","0.5","2.8","1","3.2","0","10.8","4"
"2401519","2012","29","8.2","0","0.8","2","3.1","3.4","3.6","1.5","0","7.3","4.4"
"2401519","2012","30","6.9","0","0.2","3.9","3.1","3.2","1.6","1.4","0","5.2","7"
"2401519","2012","31","8.1","0","3.6","0","1.9","0","2.3","0.9","0","5.4","0"
"2401519","2013","1","10","4.2","2.2","5.8","2.3","4.4","1.1","2","4.4","7.4","8.1"
"2401519","2013","2","9.2","0.8","7.6","4.6","2.6","1.9","6.4","2.7","6.9","2.7","2.6"
"2401519","2013","3","10.2","8.4","4.1","7.6","2.2","1.8","10.8","1.6","3.6","2.8","7.2"
"2401519","2013","4","9.8","4.2","1.2","8.2","7","5.3","9.5","3","4.5","0.5","2.1"
"2401519","2013","5","10.1","2.9","5.6","8.3","0.3","7","2.2","7.8","2.3","8.1","3.1"
"2401519","2013","6","9.6","3","3.1","8.7","1.5","5.3","4.8","8.6","3.6","8.6","2"
"2401519","2013","7","9.7","8.2","7.8","7.5","0","1.4","3.3","1.4","5.6","2.7","1.5"
"2401519","2013","8","6.5","3.3","3.4","6.6","8.2","2.6","8","3.2","3.8","1.8","4"
"2401519","2013","9","4.6","3.8","0.3","5.2","2","4.2","0.2","2.5","3.9","4.5","5.9"
"2401519","2013","10","9.1","2.9","0.4","3.7","6.6","3.6","3.5","4.4","4.3","6.3","2.2"
"2401519","2013","11","10","2.5","6.8","7","5.5","2.4","4.4","2.4","5.3","5.7","4.3"
"2401519","2013","12","6.3","6","4.9","4","8.3","4.7","8.1","5.1","6.4","7.4","3.6"
"2401519","2013","13","5","6.9","7.2","2.2","1.6","1.2","8","2.3","3.4","4.1","7.7"
"2401519","2013","14","2.3","9.6","4.7","1.7","0.8","1.5","7.1","8.4","7.3","2","4.8"
"2401519","2013","15","4.1","10.4","0.4","0.6","1.5","4.2","2.9","2.9","1","6.4","4"
"2401519","2013","16","5.5","9.4","4.9","7.8","0.5","8.7","2.9","6.9","4.7","3.7","3.7"
"2401519","2013","17","4.5","2","1.6","3.8","2","6.8","2.3","1.9","2.9","5.4","6.3"
"2401519","2013","18","5.2","4.3","2.6","3.9","2.5","3","1.8","5.9","1.4","7","2.8"
"2401519","2013","19","9.1","5.4","2.9","0.1","4.4","3.1","1","4.6","1.5","8.7","5.1"
"2401519","2013","20","2.1","8.9","5.7","1.3","3.4","1.2","1.6","9.2","6.5","5.8","3.4"
"2401519","2013","21","6.9","1.8","5.8","2.2","2.1","4.3","0.5","0.8","8.7","2.4","7.6"
"2401519","2013","22","6","3.2","0.8","5.4","2","4.7","2","6.4","2.6","6.5","4.8"
"2401519","2013","23","8.1","8.1","0.4","6.8","3.4","2","4.9","3.4","3.7","6.4","9.6"
"2401519","2013","24","5.1","1.6","3.4","4.5","3.8","2.6","7.1","3.8","3.7","2.6","2.2"
"2401519","2013","25","4.9","3.6","6.9","4.1","10","5.4","0.9","5.5","1.7","10.3","2.1"
"2401519","2013","26","8.6","5.4","10.7","4.2","1.2","11","0.5","6.9","2.5","4","7.1"
"2401519","2013","27","8.3","3.7","9.7","5.2","1.6","5.3","2.3","3.3","3.2","5","7.6"
"2401519","2013","28","10.2","2.2","6.7","5","0.4","1.7","2.8","6.1","7.8","8.3","3.8"
"2401519","2013","29","9.6","0","2.9","2.7","2.8","6.5","6.2","4.8","2.4","7.2","2.6"
"2401519","2013","30","10","0","1.4","5.3","5.1","4.5","1.4","5.9","3.6","8.4","3.4"
"2401519","2013","31","7.5","0","2.9","0","2.9","0","3","0.9","0","5.5","0"
"2401519","2014","1","9.2","9.8","1","5.2","5.7","1.7","3.8","2.9","5.1","0.9","2.5"
"2401519","2014","2","9.4","8.7","4.2","6.8","3.5","1.8","5.4","4.6","1","0.8","3.5"
"2401519","2014","3","7.9","6.4","5.2","4.4","6.7","5.1","7.5","4","0.4","3.5","2.4"
"2401519","2014","4","10","7.2","5.5","5.9","6.9","3.8","5","6.4","1.8","5.6","5.8"
"2401519","2014","5","7.2","7.5","4.3","3","7.2","5.1","3.2","6.2","5","4.9","1.2"
"2401519","2014","6","5.7","7.1","2.3","1.4","6.3","4.1","2.3","5.3","2.9","5","3.2"
"2401519","2014","7","8.6","8.8","5.1","1.4","0.5","0.4","2.6","4.9","3.1","3.1","1.2"
"2401519","2014","8","10.1","7.9","3.6","0.5","1.4","2.7","3.8","1.7","0.5","2.2","4.5"
"2401519","2014","9","5.2","8.3","8.7","6.3","1.4","3.1","6.1","4.4","3.8","1.1","2.2"
"2401519","2014","10","4.3","6.1","4.6","7.2","0.3","4.1","0.7","3.2","0.7","0.4","2.3"
"2401519","2014","11","0.5","6.1","6.8","4.5","5.9","4.2","2","5.5","0.7","4","3.5"
"2401519","2014","12","7.6","9.1","4.3","5.3","4.4","2.9","4.8","4.4","2.4","6.4","1.4"
"2401519","2014","13","2.9","4.3","4.1","5.9","6.8","3.2","7","5.2","2.5","1.9","2.2"
"2401519","2014","14","6.1","10.6","5.2","7.2","5.2","3.7","6.3","1.9","2.2","5.3","2.3"
"2401519","2014","15","9.8","0","6.8","0.5","7.2","4.8","4.3","6","0.2","1.7","2.4"
"2401519","2014","16","9.4","9.6","4.4","5.1","6.5","4.6","5","2.6","5.4","7","5.5"
"2401519","2014","17","4.2","5.4","5.9","4.5","4.4","2.1","1.3","6.7","4.4","1.8","3.3"
"2401519","2014","18","1.8","5.1","0.3","2.3","5.6","5","5.4","2.2","1.1","1.3","2.4"
"2401519","2014","19","2.5","4.4","1.4","2.7","1.8","3.5","2.7","2.7","4.7","0.7","1.8"
"2401519","2014","20","9.8","3.6","1.5","5.3","5.9","2.1","2.1","4.9","2.6","4.2","2.6"
"2401519","2014","21","6.1","0.7","0.5","3.4","7.4","6","4.4","3.5","1.6","4.5","2.1"
"2401519","2014","22","2.7","1.4","6.3","0.2","5.7","3.4","2.6","6","3.9","3.6","2.3"
"2401519","2014","23","8.6","5.1","7.2","6.4","7.1","2.8","4.1","5.3","7.3","5.4","2.4"
"2401519","2014","24","9.3","4.2","6.9","3.6","10.8","3.8","6.1","5.7","4.7","7.8","2.8"
"2401519","2014","25","6.9","1.2","6.7","2.9","9.6","2.2","8.1","3","9.3","2.8","1.2"
"2401519","2014","26","5.6","2","3.5","5.6","2.5","3.2","6.1","1.1","8.9","2.3","3.2"
"2401519","2014","27","8.3","0.6","5.7","5.8","0.1","7.9","3.9","0.8","3.8","3","2.4"
"2401519","2014","28","9.1","0.7","7.2","5","2.4","3.9","8","0.4","4.4","5.2","7.3"
"2401519","2014","29","8.1","0","3.5","3.5","3.3","3.9","3","7.8","6.3","5.2","2.2"
"2401519","2014","30","4.2","0","5","7.2","4.3","0.6","6","10.3","7.1","2.6","1.3"
"2401519","2014","31","8.2","0","5.8","0","2.5","0","7.8","5.1","0","0","0"
"2401519","2015","1","10.1","1.3","7.6","7.8","4.2","5.8","2.7","4.7","3.1","3.4","4.5"
"2401519","2015","2","10.2","1.8","7","3.2","8.7","2.9","6.6","2.5","2.9","4.1","1.1"
"2401519","2015","3","10.1","0.6","6.5","0.9","10.4","3.2","1.9","3.4","3","4.7","5.5"
"2401519","2015","4","10.4","2","5.3","1.9","8","1.3","2.1","2.9","7.1","5.1","1.2"
"2401519","2015","5","10.2","5.3","7.9","3.5","6.5","1.7","7.6","7.5","4.7","5.9","2.1"
"2401519","2015","6","10.3","1.4","5.1","6.2","7.9","3.8","1.6","3","0.7","7.4","3.5"
"2401519","2015","7","10.4","1.9","8","1.8","6.9","1","1.1","1.2","3.3","2.3","3.7"
"2401519","2015","8","2.6","0.3","7.8","1.9","3.7","2.4","4.5","2.7","4.8","2.7","1.8"
"2401519","2015","9","0.2","1.6","1.1","0.8","1.3","2.6","3.6","0.9","2.8","3.4","2.1"
"2401519","2015","10","9.7","1.9","0.9","3.1","2.3","2.8","2.2","2.1","0.8","3.9","3.4"
"2401519","2015","11","5.5","2.1","4.8","1.7","8.3","0.7","1.4","2.1","2.3","2.9","8.7"
"2401519","2015","12","6.9","3.8","0","3.6","8.5","2.5","6.5","3","7.1","1.9","5.6"
"2401519","2015","13","8.7","3.9","5","4.3","5.2","1.6","1.3","2.1","7.1","5.8","6.5"
"2401519","2015","14","5.8","7","8.6","1.7","2.1","2.4","5.7","0.8","7","2.8","2"
"2401519","2015","15","5.1","3.2","6.9","2.6","4.2","5","2.5","1.2","4.6","3.4","0.1"
"2401519","2015","16","8","10.1","4.9","0.4","1.5","6.9","7.6","1.4","8.9","2.7","1"
"2401519","2015","17","4.8","10.9","0.3","1.9","2.5","0.6","9.2","2.4","2.1","2.4","0.3"
"2401519","2015","18","7.2","8.4","2.3","2.3","3.8","5.2","5.9","2.7","2.5","2.5","1.7"
"2401519","2015","19","7.7","10.5","0.2","2.8","3.9","3.7","3.5","5.4","9","3.7","3"
"2401519","2015","20","0.9","9.5","0.7","3.5","1.2","2.9","1.9","6","2.3","7.5","6.5"
"2401519","2015","21","3.8","8.7","1.1","1.6","1.6","4.6","5.7","5.4","5.6","3","4"
"2401519","2015","22","1.7","9.7","7.5","7.1","7.4","1.9","3.9","4.6","10.8","8.7","9.6"
"2401519","2015","23","3.9","8.4","6.3","5.4","2.6","4.2","2.6","5.2","2.2","3.7","0.9"
"2401519","2015","24","3.1","7.1","5.1","4.8","3.8","7","4.5","1.9","4.6","0.7","7.6"
"2401519","2015","25","9.2","3.1","8.6","0.4","1.1","2.3","5.2","3.6","2.5","2.9","8.1"
"2401519","2015","26","5","4.6","6.5","4.5","4.3","1.9","4.4","1.7","3.8","2","8.9"
"2401519","2015","27","5.8","3","1.9","7.4","3.8","0.7","5.4","2.2","6.3","3.8","3.6"
"2401519","2015","28","8.1","4.9","2.1","7.8","2","2.5","3.7","1.2","8.1","7","3.8"
"2401519","2015","29","10.2","0","1.5","3.8","0.7","1.4","4.5","8.5","3","7.9","6.1"
"2401519","2015","30","8.2","0","5.7","6.3","3.2","1.5","1.9","3.8","3.8","8.8","1.3"
"2401519","2015","31","3.6","0","5.8","0","2.3","0","1.8","1.6","0","7.9","0"
"2401519","2016","1","7.2","10.4","4.9","6.3","0.6","5.2","1.9","2.6","0.7","0.7","5.2"
"2401519","2016","2","2.2","10.2","7","2.7","4","1.6","2.9","3.7","1.3","3","5.8"
"2401519","2016","3","7.4","6.7","7.4","7.3","3.9","1.3","5","4","7.5","4.2","5.8"
"2401519","2016","4","2.8","4.2","6.8","0.3","1.4","8.5","3.4","1.8","5.3","7.5","0.9"
"2401519","2016","5","3.8","6.5","8.5","0.9","6.4","6.9","1.8","0.3","7.3","6","2.8"
"2401519","2016","6","2.5","5.7","7.1","3.3","1.3","3.1","5.4","2.1","4.3","9.9","4.2"
"2401519","2016","7","6.7","2.9","6","1","2.9","1.7","3.1","2.1","2.4","4.3","1.9"
"2401519","2016","8","6.4","1.2","4.7","3.3","4","4.4","4.9","8.9","4.9","5.5","4"
"2401519","2016","9","8.9","3.5","7.4","1.9","3.4","3.7","5.8","2.3","5.5","2.6","6"
"2401519","2016","10","8.8","4.8","7.3","3.7","0.5","1.7","3.9","3.4","1.9","2.5","6.9"
"2401519","2016","11","7.4","10.5","5.7","5.4","6","7.2","4.3","3.3","3.3","3.6","0"
"2401519","2016","12","8.1","7.7","6.6","0.3","1.8","6.4","2.7","5.4","4.3","0","2.8"
"2401519","2016","13","7.7","8.4","6.5","0.9","0.7","0.9","1.4","5.1","3.1","7.8","5.8"
"2401519","2016","14","8.9","9.7","4.3","4.1","0.2","0.4","7.3","5.4","2.7","4.4","3.5"
"2401519","2016","15","9","4.7","2.5","7.3","4.4","2.4","4.3","3","0.9","2.9","1.8"
"2401519","2016","16","10.2","6","5.9","3.5","3","6.6","0","4.4","8.2","10.2","7.1"
"2401519","2016","17","10.1","7.9","0.9","1.9","5.3","4.2","3.2","1.6","8.4","7.3","3.7"
"2401519","2016","18","9.9","10","2","2.4","2.9","4.1","1.6","1.5","2.2","4.3","4.3"
"2401519","2016","19","10","9.1","5.7","6.4","3.8","2.4","5.4","3.6","2.7","7.7","0"
"2401519","2016","20","5.9","5.1","7.3","1.8","1.4","1","4","10.5","4.6","7.4","1.9"
"2401519","2016","21","8.6","0","4.6","7.9","1.7","2.9","5.7","2.9","4","8.3","8.9"
"2401519","2016","22","8.1","0.5","6.1","1.3","6.5","5.2","1.4","3.7","4.7","9.1","7.4"
"2401519","2016","23","7.8","3.3","8.3","3.8","4.9","4.8","4","8","4.5","5.5","5.2"
"2401519","2016","24","9.2","6.8","10.3","2.3","1.7","1.6","3.1","6.7","2.3","4.2","4.5"
"2401519","2016","25","5.8","1.2","10.4","6","2.9","5.2","5.3","7.5","1.6","2.9","0.7"
"2401519","2016","26","10","5.5","8.3","4","0.1","1.9","3.1","5.2","4.7","5.2","0.5"
"2401519","2016","27","9.9","5.4","8.1","7.9","4","2.7","0.3","3.9","3.7","4.9","3.8"
"2401519","2016","28","10.3","7.2","3.8","3.4","0.4","3.4","3.1","4.7","9.8","5.1","2.5"
"2401519","2016","29","7.5","3.4","3.6","3.2","2.3","2.2","0.4","8.5","4.9","0","1.5"
"2401519","2016","30","9.2","0","0.3","0","5.3","1.7","3.2","2.6","4.8","4.6","2.1"
"2401519","2016","31","9.9","0","2.1","0","1.9","0","3.1","3.8","0","4.4","0"
"2401519","2017","1","4.1","6.6","3.8","2.9","3.7","3.3","2.6","5.6","5.7","2.7","4.5"
"2401519","2017","2","7.5","9.2","2","4.3","1.8","3.3","5.5","8.5","2.9","5","7.7"
"2401519","2017","3","7.8","9.4","7.5","8.9","1.4","5.7","5.1","9.3","3.5","7.5","4.8"
"2401519","2017","4","4.9","7.7","5.5","9.2","2.7","1.2","4.1","2.7","7.8","2.5","0"
"2401519","2017","5","3.5","10.6","5.3","9.3","2.2","5.6","4.1","2.2","6.2","0.4","1.1"
"2401519","2017","6","4.8","9.2","3.3","7.5","4.9","6.5","2.3","4.1","7","2","4.9"
"2401519","2017","7","6.2","10.2","5.1","4.3","1","2.3","4.5","0.6","5.8","3.1","5.5"
"2401519","2017","8","0.8","10.5","0","4.5","1.1","0.4","3.9","5.4","1.8","4.5","2.5"
"2401519","2017","9","0.5","7.6","3.1","1.2","0.5","5.2","1.2","1.3","1.9","2.5","3.7"
"2401519","2017","10","5.3","2.9","5","2.5","2.7","4.8","2.6","7.1","6.6","7.5","1.6"
"2401519","2017","11","5","5.9","3.5","2","1","3.4","3","3","7.2","3.9","5.9"
"2401519","2017","12","7.1","4","0.1","1.6","0.2","0.5","0.9","5","5.3","4.9","5.8"
"2401519","2017","13","5.8","6.1","1.3","3.1","5.4","2.4","2.1","4.7","3.8","1.5","3.5"
"2401519","2017","14","3.8","0.7","5.8","0.2","5.9","2.8","3.9","7.4","2.8","2.3","1.4"
"2401519","2017","15","8.2","10.1","4.1","1.9","4.7","0.3","5.1","2.8","1.6","2.2","0.6"
